(-2.4232262600280468, 2.5064584747957515)
(-2.2811863719991656, 2.188399701420276)
(-2.320707358145515, 2.3219632491920406)
(-2.3590542930134517, 2.4565373423058325)
(-2.39341796498858, 2.5836933755398372)
(-2.4307129291341165, 2.719826292826105)
(-2.468788839162782, 2.8601646796775286)
(-2.5291851086903554, 3.0183955861262364)
(-2.5107028371079902, 2.9997857908524583)
(-2.574206039081121, 3.2046101421059063)
(-2.697068404338806, 3.5382872510675356)
(-2.72094414947708, 3.6430736855255197)
(-2.7734091130600858, 3.8245834454691465)
(-2.772519369497717, 3.832330823739373)
(-2.8480700131904113, 4.060382602655847)
(-2.8380894483777266, 4.087500043141568)
(-2.809190463317882, 4.045792779585286)
(-2.83379607900609, 4.153056243338976)
(-2.9350504330832434, 4.497718642130861)
(-2.928003071711121, 4.518794995171198)
(-2.931647345503272, 4.553342949466085)
(-2.9648561523246144, 4.67352597858153)
(-3.089606757666327, 5.064518005659552)
(-3.0451641246052663, 4.988579371312584)
(-3.0607213277191274, 5.075105951694894)
(-3.105829531843706, 5.253423308845175)
(-3.1682823421141073, 5.508464934324222)
(-3.1866380749671532, 5.58954199009648)
(-3.192859552495993, 5.651375541091064)
(-3.225911965544135, 5.779358915549641)
(-3.293931030089749, 6.0430923378380585)
(-3.2861179148832727, 6.0391601075802575)
(-3.2749734548737246, 6.040766690221551)
(-3.3117842029777944, 6.202597959842578)
(-3.3705567828453113, 6.442675243146151)
(-3.3976216236931496, 6.5527966649600256)
(-3.381854349358822, 6.534914006313477)
(-3.4314213396565005, 6.724905876141571)
(-3.499729445829316, 7.003692580010426)
(-3.503461269259626, 7.076492765171522)
(-3.484710772178127, 7.068176346564027)
(-3.5630887738111423, 7.374640388364738)
(-3.6415486742646612, 7.7101562440628335)
(-3.621475841751594, 7.676682011087598)
(-3.6268110117555477, 7.716204690374082)
(-3.6707133254574797, 7.902455597436452)
(-3.727004572950669, 8.161153091722106)
(-3.7387007145163413, 8.24626642098587)
(-3.7432789320124096, 8.304157807470471)
(-3.7841342873236763, 8.507922728269724)
(-3.834345212835739, 8.752828505958249)
(-3.828064442237165, 8.741014509703197)
(-3.8159994311327425, 8.755350454757973)
(-3.8665756026476696, 8.98235700736538)
(-3.9079922740743562, 9.227522224670846)
(-3.9071194199761075, 9.265878949587204)
(-3.903373562815745, 9.290772433688419)
(-3.931661045698334, 9.461637818324595)
(-4.001329605678873, 9.789186982218965)
(-3.984609577790016, 9.727648171318215)
(-3.9919829508761646, 9.80041521868077)
(-4.057607848036699, 10.082622148477352)
(-4.080230706517499, 10.254094696612398)
(-4.098534161088923, 10.378814888354109)
(-4.082569267924241, 10.34115804836851)
(-4.112538353202163, 10.518103337564202)
(-4.178453805639105, 10.880697892176174)
(-4.15171553034234, 10.821140984790208)
(-4.170685506387933, 10.893942970650837)
(-4.205847270170392, 11.109960043541216)
(-4.23276942096767, 11.28640472411995)
(-4.253063723165677, 11.427686340846572)
(-4.246403223213978, 11.430977934843943)
(-4.249415529765334, 11.485190877728765)
(-4.320518994566793, 11.905836074667869)
(-4.327104237535959, 11.981373226632925)
(-4.31790587917381, 11.96959360939942)
(-4.340476251268404, 12.136646931182074)
(-4.354033810186958, 12.254193300247223)
(-4.369378594927102, 12.38283826595314)
(-4.383240604152431, 12.505308846398416)
(-4.394009325008797, 12.613406033270364)
(-4.445352007825024, 12.922196684639498)
(-4.466818875635802, 13.053747781484624)
(-4.475072933387965, 13.140888255052577)
(-4.469229652620308, 13.101957919855247)
(-4.509108943765197, 13.381189439403787)
(-4.547379317962166, 13.654324734236887)
(-4.535263075189866, 13.655398429307827)
(-4.528641620472111, 13.691396449864975)
(-4.600405363398441, 14.161534229439496)
(-4.61596466290488, 14.263647534356128)
(-4.595024713178266, 14.252654702989924)
(-4.594097623471076, 14.335601090147174)
(-4.571562949055515, 14.140261412294095)
(-4.659417001429103, 14.611895489155472)
(-4.621929864694623, 14.265697343736129)
(-4.619788323217669, 14.26501260466031)
(-4.633890678414161, 14.334086679279757)
(-4.647155949045473, 14.358460111533649)
(-4.620913078362477, 14.153901245980363)
(-4.611590856833887, 14.093472332430666)
(-4.633261743124131, 14.204596973102129)
(-4.647704302303754, 14.29634791871493)
(-4.594765308821814, 14.028912247790034)
(-4.681370083717948, 14.519273367721823)
(-4.646103636085455, 14.27401950741633)
(-4.5666809103506285, 13.758627007766155)
(-4.622317949308632, 14.10303055045501)
(-4.617900902077726, 14.070943240428136)
(-4.650520675949175, 14.283254718034618)
(-4.6139852311937695, 14.080366351871858)
(-4.598998402265911, 13.939327490506097)
(-4.622097911315869, 14.129405203843502)
(-4.629295104777505, 14.326071470466214)
(-4.61339756347324, 14.080205545936181)
(-4.642194519157226, 14.221414106456269)
(-4.64887878864174, 14.245683943074091)
(-4.650548416235953, 14.269412636416181)
(-4.612605035980464, 14.042317379288454)
(-4.62282053031526, 14.067393675146784)
(-4.622773712174838, 14.09072782736401)
(-4.733841686408345, 14.852552305154326)
(-4.589775460758671, 13.854994721067925)
(-4.5896820702354075, 13.865717227922424)
(-4.671866019251292, 14.393340871545746)
(-4.777314026491173, 15.394707212114248)
(-4.716855305380522, 14.798924359953805)
(-4.65481799669163, 14.128717078494317)
(-5.350019864418037, 20.279500052676656)
(-5.202841025805567, 19.05964177700395)
(-5.33292474122549, 20.589825690242705)
(-5.391791472192466, 21.0487917578239)
(-5.39447830678336, 20.941217689927793)
(-5.393116988548271, 21.021984449920446)
(-5.374004090670717, 20.912448834808217)
(-5.3430778244990575, 20.525967612474712)
(-5.3079906885848915, 20.24101096031378)
(-5.281425594588805, 19.955801497926284)
(-5.2514518442681215, 19.773533362263155)
(-5.227517660410735, 19.569919930025893)
(-5.213028091776365, 19.39752074057729)
(-5.209248054937898, 19.39246837380367)
(-5.19632869066527, 19.29222879612722)
(-5.209562528066528, 19.468913958097502)
(-5.216036631768823, 19.57648186272701)
(-5.215172551803977, 19.602729216008015)
(-5.326268912727198, 20.966167208108445)
(-5.2551860416050635, 20.090057073248325)
(-5.227442102358127, 19.83213236860589)
(-5.292595433201747, 20.55357586346591)
(-5.283174215396967, 20.478330821757936)
(-5.3098786876843675, 20.82756713678202)
(-5.317558147464002, 20.950652794605283)
(-5.326047436735035, 21.08655589441589)
(-5.34081326526909, 21.30145851305523)
(-5.360037939584466, 21.576262463336455)
(-5.362095923121482, 21.55630767767824)
(-5.370820338296857, 21.694637167413312)
(-5.3872731636243705, 21.93181735221841)
(-5.388782504212826, 22.06727847138758)
(-5.383643764329809, 22.1220961493016)
(-5.39672345954356, 22.25492844948058)
(-5.403291319647784, 22.47554695179854)
(-5.426274626996008, 22.653239706829375)
(-5.419855514681837, 22.694015730909616)
(-5.427242548096521, 22.836197635607046)
(-5.443288266878686, 22.917607266673635)
(-5.4529871465599085, 23.175360519141876)
(-5.450979261568489, 23.179155620937575)
(-5.450522790722388, 23.205736246526225)
(-5.475006753596341, 23.597458805513966)
(-5.4778470399391574, 23.67459542306907)
(-5.485709268909845, 23.828067511415718)
(-5.493595011370587, 23.982067494964898)
(-5.505686214588285, 24.10046565311619)
(-5.512731221120864, 24.338685379965412)
(-5.505234955569249, 24.36168188149687)
(-5.516424013269511, 24.482784654409123)
(-5.5345247251075875, 24.811111349950917)
(-5.541090368043744, 24.849455718947265)
(-5.5389588615026675, 24.84708184831027)
(-5.545695928325295, 24.985943122926052)
(-5.557201744712105, 25.205528747279544)
(-5.570742063347119, 25.459231837514025)
(-5.5599384054559975, 25.536059437834655)
(-5.561423385394441, 25.605529189262352)
(-5.587561855377777, 26.000029816295367)
(-5.5905120482851345, 25.983746843927726)
(-5.59315230678682, 25.953101555946418)
(-5.595048486149123, 26.12469436853253)
(-5.609540367700754, 26.415292636642967)
(-5.614613846069071, 26.54285792272774)
(-5.6127717173787115, 26.663844550677457)
(-5.618827873039138, 26.699336290972912)
(-5.630959777341921, 27.0903990407765)
(-5.6465315162833, 27.177340689273496)
(-5.636754481861297, 27.151462550929736)
(-5.645179033641828, 27.345436199426008)
(-5.6581950089230375, 27.508644799271345)
(-5.672860264016123, 27.81843941543235)
(-5.661661678553274, 27.756646452800474)
(-5.668700288346642, 27.93622606550984)
(-5.681885088515292, 28.243658771603315)
(-5.687796977967818, 28.269851479946702)
(-5.685950591247824, 28.26366719175533)
(-5.691288623135848, 28.40048067820166)
(-5.694899918596488, 28.641196993314253)
(-5.7034500567665525, 28.863459743151257)
(-5.694181396220634, 28.844153352953604)
(-5.781927579891592, 30.671386930156178)
(-5.706993209692066, 29.194299153803932)
(-5.705200520839511, 29.037192958087065)
(-5.744910321860458, 29.815583345586294)
(-5.740648903766796, 29.755875721783667)
(-5.750848983306259, 30.009463923117732)
(-5.752651040444216, 30.068764370543267)
(-5.742758121290899, 30.16325152943041)
(-5.763258919814985, 30.540216370344304)
(-5.769390384283754, 30.563604289351645)
(-5.768219606229194, 30.559376223820795)
(-5.773521015367293, 30.70480898367318)
(-5.834081249526468, 32.35591435889888)
(-5.768359271302073, 30.936750138899527)
(-5.764483994109706, 30.78641532490184)
(-5.796331066112652, 31.668123457766402)
(-5.800998340291964, 31.65182195552373)
(-5.801407526366969, 31.696142900186956)
(-5.814097629874788, 31.89194160316272)
(-5.810950018050313, 31.99343541192804)
(-5.823903673102193, 32.36158283379537)
(-5.819719987479819, 32.267751139408006)
(-5.826551220484662, 32.296065176247986)
(-5.827641956448978, 32.51117304958573)
(-5.851408829500205, 32.811590123323896)
(-5.8499800909361195, 32.77294542081427)
(-5.8580758269703495, 32.80739639169322)
(-5.859276527851681, 32.98659002216857)
(-5.860214573707245, 33.355478885646846)
(-5.85741391541242, 33.29089408947382)
(-5.848507348578895, 33.43839537635081)
(-5.860791441127677, 33.86593614672109)
(-5.870402499090449, 34.01656192876433)
(-5.8703954661928845, 34.07069348537558)
(-5.87586907429881, 34.28448959998155)
(-5.879039370001247, 34.435746376992256)
(-5.927746681674878, 34.685973872615456)
(-5.983854946236176, 34.54517408924712)
(-6.048350030413219, 34.43802004528559)
(-6.081618930204777, 34.41169345677703)
(-6.117211067414736, 34.31764296375558)
(-6.153141496969742, 34.1709485620423)
(-6.180791200166299, 34.18542499912488)
(-6.186514792132727, 34.135359620055866)
(-6.2457049696489335, 34.30621472042594)
(-6.289930853195383, 34.140198152875946)
(-6.337849878132147, 34.22353300962395)
(-6.335381716365597, 34.215079776952365)
(-6.381152338786145, 34.234600530044304)
(-6.426324660778158, 34.188616226511385)
(-6.46418272477912, 34.250266495121956)
(-6.459931334027864, 34.2838929064876)
(-6.513931054744991, 34.42768645227851)
(-6.532400217416775, 34.34691232412336)
(-6.563497014202266, 34.395781043840216)
(-6.5735865143118435, 34.45864667823979)
(-6.592691995891905, 34.47227358559973)
(-6.650660465657714, 34.5182199843761)
(-6.673412414907335, 34.54886395059378)
(-6.684676070675122, 34.615867710800295)
(-6.699397703194768, 34.6243498353436)
(-6.716432844278373, 34.6448646978635)
(-6.731211269784672, 34.65645638679335)
(-6.74503567968407, 34.667736505688154)
(-6.862007044715653, 34.89266486743098)
(-6.879430128409183, 34.8537419300196)
(-6.892149548016742, 34.86178386285105)
(-6.909925288572444, 34.93550897947611)
(-6.989488423560764, 35.084157506660716)
(-7.032890092493103, 35.12664612998265)
(-7.059867663704225, 35.166298449959044)
(-7.072741617202862, 35.22850064423737)
(-7.140024621728718, 35.320555969954434)
(-7.152024761121378, 35.27923715284993)
(-7.198574154791096, 35.361168908049535)
(-7.212445783362249, 35.39456152008767)
(-7.289413438600721, 35.503587119762564)
(-7.3113061167274, 35.507960944865644)
(-7.402619763599407, 35.65334680743025)
(-7.405863201607026, 35.6885631594931)
(-7.458143847338684, 35.73844023840386)
(-7.481339370856466, 35.7174693441577)
(-7.52927855647423, 35.772712371804204)
(-7.536909602746033, 35.79604726596297)
(-7.641217084448624, 35.932143226549485)
(-7.711179456543427, 36.005924051523394)
(-7.766232734965017, 36.07552326488092)
(-7.809494438149956, 36.15290746634853)
(-7.90827573502049, 36.24500717389695)
(-7.877009517268872, 36.159819097983956)
(-7.882555647202521, 36.14665239285665)
(-8.050515965848678, 36.376998511223185)
(-8.11813396225576, 36.43834730038401)
(-8.224112014517283, 36.55490955134827)
(-8.279424805059824, 36.60480752036844)
(-8.351809255622218, 36.7106630900555)
(-8.435263897764532, 36.77529685507316)
(-8.461991963035794, 36.74153306496733)
(-8.465209919338253, 36.7374817467503)
(-8.568575119361906, 36.84670288141899)
(-8.82961982065867, 37.119110767050195)
(-8.775361790368962, 37.03923058927625)
(-8.895123754506596, 37.155362351793876)
(-8.953856061998144, 37.22707438493092)
(-9.040037620941606, 37.269547463292)
(-9.024666113608227, 37.21057978922766)
(-9.022052339478659, 37.19073655768257)
(-9.235469826521127, 37.388564941790825)
(-9.386846210255523, 37.51858270121703)
(-9.410757392040297, 37.527775707533905)
(-9.482575587205446, 37.58933845646862)
(-9.56365691914933, 37.67210780488233)
(-9.699405856411229, 37.7337019083123)
(-9.615393551363288, 37.61869611384078)
(-9.65582653130813, 37.64781738530487)
(-9.923116747969217, 37.86924829748996)
(-10.048408443280763, 37.964528537326075)
(-10.12788709093045, 38.020781501590754)
(-10.20954493559456, 38.07341434127841)
(-10.271325347735466, 38.13041948895061)
(-10.405966108732416, 38.20452164216898)
(-10.34554258137786, 38.11860561689739)
(-10.42248589559466, 38.16523019378287)
(-10.598137128041, 38.2871718267951)
(-10.807856482191259, 38.43975896189785)
(-10.890977729639562, 38.482526210104865)
(-11.007731401601516, 38.561595026705795)
(-11.094310396963753, 38.62379048201093)
(-11.25639690475566, 38.70095902233135)
(-11.175557930525923, 38.60495348285944)
(-11.229155722447173, 38.62642260731452)
(-11.36039076198408, 38.703928849962004)
(-11.642839515588113, 38.883386919047105)
(-11.649355384301197, 38.88386606035107)
(-11.831520857568712, 38.99332343769461)
(-11.902810431642578, 39.03323321573089)
(-12.056033534597466, 39.109794461733024)
(-12.02461820562978, 39.04745940486314)
(-12.009952255681462, 39.024639623058945)
(-12.180567251266094, 39.118856600241415)
(-12.496841927926512, 39.30849972656735)
(-12.558033577650795, 39.3388289546919)
(-12.620954770369648, 39.36987789701397)
(-12.825332747981875, 39.48187963726799)
(-12.998903951530378, 39.55001641740198)
(-12.910025816939818, 39.455629155226774)
(-13.00906196544452, 39.504201205780944)
(-13.22327385500177, 39.62452349346902)
(-13.396825711892935, 39.71009604800678)
(-13.478822911670349, 39.75039032874438)
(-13.59032995966443, 39.79524917417677)
(-13.693696750994587, 39.85401324303247)
(-13.856665759827633, 39.90159822494659)
(-13.77555705874889, 39.8357721808967)
(-13.93765985099787, 39.910425404218024)
(-14.087434188439396, 39.97688326810803)
(-14.330856967398882, 40.091138493179564)
(-14.488591501817268, 40.16104654429291)
(-14.52186922241414, 40.173605622468585)
(-14.689237706882269, 40.2362262984604)
(-14.756266134305939, 40.24093099162752)
(-14.689524346376889, 40.1869051525029)
(-14.891079929262734, 40.272316620866626)
(-15.09131901473394, 40.362449645474264)
(-15.266307269052634, 40.43414544846649)
(-15.341925721192073, 40.45982007239253)
(-15.47676848162699, 40.51941349127579)
(-15.630113504020802, 40.57492410608398)
(-15.82212921741802, 40.634564931246516)
(-15.704739514081584, 40.56217315420233)
(-16.02696554186575, 40.69331679336897)
(-16.29892485817783, 40.81526363224318)
(-16.451367904607373, 40.866614033280584)
(-16.53493808032562, 40.90066072023167)
(-16.40024947440536, 40.80575239024895)
(-16.45514711906868, 40.77830183124546)
(-16.47331792386506, 40.74648424452965)
(-16.297468504379303, 40.64646877019449)
(-16.111982329113694, 40.56557109916981)
(-16.09405772423762, 40.52121226101496)
(-15.963008878199151, 40.43060118674525)
(-15.76472683764842, 40.347585534193705)
(-15.771761302032099, 40.314563245169985)
(-15.749976803121776, 40.307815137146946)
(-15.765641870684519, 40.28534073958405)
(-15.684813861077043, 40.24946152025257)
(-15.687593136306779, 40.263522096600575)
(-15.722231048837969, 40.245396465891616)
(-15.529609223229185, 40.174789684210346)
(-15.53319413589704, 40.16934645313595)
(-15.420394530340372, 40.14705249211756)
(-15.497952369905484, 40.148425519407205)
(-15.546778644042506, 40.15172507661366)
(-15.508342282995311, 40.14631082088697)
(-15.520361994620544, 40.15843850599785)
(-15.559296792470786, 40.15136661705917)
(-15.399867109834076, 40.12216582492795)
(-15.420909289236388, 40.12973570023644)
(-15.412698672952319, 40.13563535921709)
(-15.328067799682767, 40.12595087674469)
(-15.414900199232417, 40.135117691664675)
(-15.421331096597411, 40.14519188177466)
(-15.494544782202341, 40.15477647572377)
(-15.39630316161495, 40.151332956413654)
(-15.347676289065614, 40.153039904371674)
(-15.404971324536598, 40.16211250963702)
(-15.407966922925901, 40.17016911401618)
(-15.39333312659978, 40.172232767972886)
(-15.433445269022853, 40.174912377789134)
(-15.434357549024355, 40.1848363064305)
(-15.5530706475015, 40.18146354020165)
(-15.384259180290407, 40.2003439440718)
(-15.52610306504844, 40.19104100731179)
(-15.51330097967395, 40.20073732248657)
(-15.492987970045428, 40.20767835208466)
(-15.48990116064229, 40.21410688380741)
(-15.480985221481236, 40.22100966096487)
(-15.616080097438694, 40.20369169652109)
(-15.636900881574277, 40.20105679105413)
(-15.695809965953547, 40.19008483032631)
(-15.830836695383976, 40.16344794207767)
(-15.773025386644838, 40.180732281803515)
(-15.829334386335766, 40.15994387886648)
(-15.891528063005309, 40.14372013477742)
(-15.903165415073262, 40.14500609498893)
(-15.934302755146263, 40.134195223160866)
(-15.963862350421497, 40.123562605492076)
(-15.99255100741665, 40.11197924218774)
(-16.14767917701052, 40.05992048203755)
(-16.165568162207705, 40.05314474849727)
(-16.07168720406158, 40.07551763789615)
(-16.231656031278064, 40.00660999340146)
(-16.153226924214195, 40.042040569525646)
(-16.349644751606196, 39.96170254575449)
(-16.422711481913442, 39.91346086257626)
(-16.511687275017437, 39.865083523754016)
(-16.513508634774208, 39.8633046299784)
(-16.575765367184257, 39.831157436433784)
(-16.553029239407163, 39.812795031743995)
(-16.585046260451872, 39.78853954770771)
(-16.62402037438037, 39.77147116655911)
(-16.92303794582695, 39.58074579860364)
(-16.85187767773222, 39.6128256884146)
(-16.861237370581776, 39.60762396333244)
(-17.00781984930185, 39.50501683688886)
(-16.987106660750637, 39.49629336810082)
(-17.012125888369354, 39.463835816942186)
(-17.022856278102203, 39.45274834885779)
(-17.163048667500018, 39.35491598116469)
(-17.309393087895955, 39.231899271830954)
(-17.314300673714765, 39.218543929265806)
(-17.41149607144235, 39.145231726881214)
(-17.45522334565904, 39.11154912504004)
(-17.51071127815115, 39.05345172186824)
(-17.531557941740424, 38.99291749723288)
(-17.472306399947552, 39.02328739733253)
(-17.435414080696056, 39.050189798596435)
(-17.58249673479707, 38.925298188754624)
(-17.717080336886205, 38.80241483280835)
(-17.75545710878075, 38.74536755518933)
(-17.82599765146119, 38.70038647741205)
(-17.955486900774872, 38.57317411915579)
(-17.86087504695122, 38.606202239010244)
(-17.941165182559153, 38.51629319640474)
(-17.9874045782971, 38.45335713286479)
(-18.002739494514906, 38.43324780068569)
(-18.22063723900504, 38.2149367440456)
(-18.272671259457155, 38.14754996383256)
(-18.308972233755114, 38.112805993300874)
(-18.414446833994603, 38.00624962657216)
(-18.403035800458373, 37.95656333209691)
(-18.41374157045509, 37.9072994495824)
(-18.40244412653379, 37.911296423263614)
(-18.81189634598775, 37.45804541385239)
(-18.682119444777193, 37.57631992823275)
(-18.604623565828998, 37.63248984737619)
(-18.838474213653473, 37.40362858794312)
(-18.880900053012375, 37.30129687074163)
(-18.818530080821382, 37.32709544332743)
(-18.837581484088187, 37.284829947842)
(-18.941651757482834, 37.15261342969726)
(-19.062787805836315, 36.992848215744424)
(-19.20466676808821, 36.806315614176505)
(-19.186251297826434, 36.81909495185714)
(-19.3017092728684, 36.68217902411392)
(-19.366507369838494, 36.53849955958557)
(-19.626935129523694, 36.12762851582451)
(-19.339958802681135, 36.48091134209442)
(-19.23384118898304, 36.59608810122134)
(-19.626025680428548, 36.06415091274893)
(-19.617718040646324, 36.06039736465656)
(-19.68609372496778, 35.97817074906855)
(-19.796215292142627, 35.78010513870064)
(-19.749499400355948, 35.78433392617184)
(-19.738177407539723, 35.762252814165514)
(-19.80482160938689, 35.65130757182399)
(-19.997008637290296, 35.36036871806457)
(-20.031494074556708, 35.29494753247313)
(-20.080887585361808, 35.1913456894684)
(-20.11943886112347, 35.14619224247238)
(-20.214264650837602, 34.967340227973345)
(-20.159528986795806, 34.98477897686764)
(-20.1532169303292, 34.945974068317305)
(-20.187847465287064, 34.88703769857074)
(-20.281254813418983, 34.70804915092781)
(-20.424267835687747, 34.47645422277413)
(-20.426360185713218, 34.442415912816095)
(-20.501750182241157, 34.31820537807903)
(-20.60711100513376, 34.1258645479586)
(-20.626583487981534, 34.03395935395352)
(-20.548642948525917, 34.10596955290275)
(-20.628714629292347, 33.94644599852688)
(-20.723473544196196, 33.7692978055636)
(-20.849382871387547, 33.53707655308891)
(-20.876974878016544, 33.443217104324916)
(-20.926942513733362, 33.366677877117496)
(-20.969760339558267, 33.24810509864288)
(-20.943171531682975, 33.221669494196696)
(-20.935379716701835, 33.202554165672815)
(-20.926871692443925, 33.19663576684863)
(-21.117186985515694, 32.82311925536957)
(-21.163663818724036, 32.72382382434898)
(-21.24019504564864, 32.54351701855218)
(-21.219470902529377, 32.57705101079443)
(-21.299894054168867, 32.3999939892735)
(-21.356885645957455, 32.219462108302594)
(-21.2687089939885, 32.332191116629055)
(-21.349488279561097, 32.14250349017908)
(-21.472262105003374, 31.875456294413205)
(-21.560594322419036, 31.679843245848577)
(-21.568122457514015, 31.629661679495936)
(-21.575961367466874, 31.606769470507857)
(-21.64430779799733, 31.427271688040783)
(-21.742603768126116, 31.151342543905713)
(-21.637506928723223, 31.32463625081485)
(-21.647560650066374, 31.279492519086773)
(-21.745858964313413, 31.046207461082833)
(-21.826004349988143, 30.855255614060745)
(-21.859038448906663, 30.747745294916044)
(-21.894810210352418, 30.64722758085322)
(-21.92906112173371, 30.549929421257406)
(-21.9820591705916, 30.379183303162073)
(-21.991018737182003, 30.29520627951904)
(-21.973826576352995, 30.303133514004877)
(-22.007690991480434, 30.214063957928392)
(-22.144680601726773, 29.867183856456897)
(-22.17361158454653, 29.76379483056783)
(-22.195496253821517, 29.693401372818165)
(-22.236610853207175, 29.55636209963389)
(-22.266462955050425, 29.45027412302412)
(-22.31449225472931, 29.276904909495414)
(-22.273469483887673, 29.35450767276921)
(-22.31803544635281, 29.202142506748107)
(-22.373302305939195, 29.021136848454546)
(-22.47244124482897, 28.73090720995798)
(-22.505332732939102, 28.60587946602121)
(-22.550601372407154, 28.463495471554555)
(-22.557757676816532, 28.41119455266005)
(-22.616020096991903, 28.211737166801463)
(-22.53473903399591, 28.3796719865514)
(-22.606602817049026, 28.153139660475684)
(-22.65971600132801, 27.9775894250183)
(-22.71879989171048, 27.785298966839854)
(-22.773777840471745, 27.60623512042905)
