(-6.826880931854248, 9.016267776489258)
(-6.823925495147705, 9.170306205749512)
(-6.821030139923096, 9.322635650634766)
(-6.818239212036133, 9.455799102783203)
(-6.81549072265625, 9.598906517028809)
(-6.812928199768066, 9.742753028869629)
(-6.810083389282227, 9.892157554626465)
(-6.807029724121094, 10.050305366516113)
(-6.804284572601318, 10.182687759399414)
(-6.801484107971191, 10.339582443237305)
(-6.798530578613281, 10.4932222366333)
(-6.795589447021484, 10.64539623260498)
(-6.792655944824219, 10.798968315124512)
(-6.78977108001709, 10.938835144042969)
(-6.787325382232666, 11.07895565032959)
(-6.784392356872559, 11.219157218933105)
(-6.781874656677246, 11.350276947021484)
(-6.779075622558594, 11.506929397583008)
(-6.77606725692749, 11.652902603149414)
(-6.773477077484131, 11.798052787780762)
(-6.767792224884033, 12.083953857421875)
(-6.764858722686768, 12.236764907836914)
(-6.762373924255371, 12.376791954040527)
(-6.759734153747559, 12.5147066116333)
(-6.757209777832031, 12.64589786529541)
(-6.754324913024902, 12.785504341125488)
(-6.751713275909424, 12.935136795043945)
(-6.749021530151367, 13.061798095703125)
(-6.746517181396484, 13.19222354888916)
(-6.743701457977295, 13.34994125366211)
(-6.741041660308838, 13.48788833618164)
(-6.738611221313477, 13.614341735839844)
(-6.735599040985107, 13.771782875061035)
(-6.73289680480957, 13.913020133972168)
(-6.730057716369629, 14.060261726379395)
(-6.7270941734313965, 14.20408821105957)
(-6.724443435668945, 14.342117309570312)
(-6.721835136413574, 14.47795295715332)
(-6.719304084777832, 14.609827995300293)
(-6.716670989990234, 14.74694538116455)
(-6.714033126831055, 14.895787239074707)
(-6.711297988891602, 15.03866195678711)
(-6.708449363708496, 15.185652732849121)
(-6.7057390213012695, 15.327698707580566)
(-6.703088283538818, 15.465493202209473)
(-6.700379371643066, 15.606254577636719)
(-6.697626113891602, 15.749852180480957)
(-6.694751262664795, 15.888891220092773)
(-6.692071914672852, 16.039546966552734)
(-6.689244270324707, 16.18684196472168)
(-6.686541557312012, 16.31658935546875)
(-6.684321880340576, 16.443960189819336)
(-6.681406021118164, 16.584012985229492)
(-6.678789138793945, 16.731704711914062)
(-6.676061153411865, 16.862455368041992)
(-6.673222541809082, 17.021286010742188)
(-6.6703104972839355, 17.172893524169922)
(-6.667591571807861, 17.31485366821289)
(-6.664760589599609, 17.461294174194336)
(-6.661889553070068, 17.611783981323242)
(-6.659054279327393, 17.75887107849121)
(-6.656087398529053, 17.91388702392578)
(-6.6532511711120605, 18.06145668029785)
(-6.650561332702637, 18.201940536499023)
(-6.64796781539917, 18.325944900512695)
(-6.645501613616943, 18.454410552978516)
(-6.6429667472839355, 18.59674835205078)
(-6.640047073364258, 18.73854637145996)
(-6.637541770935059, 18.87986946105957)
(-6.634608745574951, 19.021894454956055)
(-6.631660461425781, 19.175539016723633)
(-6.628963470458984, 19.316091537475586)
(-6.626302719116211, 19.465364456176758)
(-6.623601913452148, 19.60608673095703)
(-6.620863914489746, 19.748374938964844)
(-6.618225574493408, 19.88624382019043)
(-6.615379333496094, 20.02370834350586)
(-6.613014221191406, 20.146949768066406)
(-6.610185623168945, 20.29432487487793)
(-6.607879638671875, 20.425039291381836)
(-6.605186462402344, 20.565256118774414)
(-6.60231876373291, 20.704126358032227)
(-6.599552631378174, 20.848234176635742)
(-6.597041606903076, 20.97908592224121)
(-6.59467077255249, 21.11302375793457)
(-6.591889381408691, 21.257980346679688)
(-6.589232444763184, 21.396949768066406)
(-6.586753845214844, 21.526336669921875)
(-6.584092140197754, 21.66579246520996)
(-6.58137845993042, 21.795089721679688)
(-6.578918933868408, 21.936641693115234)
(-6.5759501457214355, 22.08957290649414)
(-6.573279857635498, 22.228464126586914)
(-6.570553302764893, 22.359121322631836)
(-6.567868709564209, 22.49898910522461)
(-6.565083980560303, 22.654254913330078)
(-6.562331199645996, 22.79967498779297)
(-6.559615135192871, 22.928998947143555)
(-6.557179927825928, 23.067298889160156)
(-6.554342269897461, 23.203624725341797)
(-6.551775932312012, 23.33732032775879)
(-6.549544334411621, 23.464242935180664)
(-6.54663610458374, 23.60503387451172)
(-6.544107437133789, 23.74748420715332)
(-6.541201591491699, 23.899410247802734)
(-6.538191795349121, 24.044828414916992)
(-6.535642623901367, 24.188669204711914)
(-6.5327935218811035, 24.326078414916992)
(-6.530298233032227, 24.466896057128906)
(-6.527586936950684, 24.608333587646484)
(-6.5248565673828125, 24.739587783813477)
(-6.522214889526367, 24.87718963623047)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521797180175781, 24.89891815185547)
(-6.521788597106934, 24.934406280517578)
(-6.5216875076293945, 25.22052764892578)
(-6.521402835845947, 26.00177764892578)
(-6.520798206329346, 27.70580291748047)
(-6.520745754241943, 27.86020278930664)
(-6.5205888748168945, 28.281949996948242)
(-6.52053689956665, 28.42455291748047)
(-6.520484447479248, 28.582862854003906)
(-6.5204315185546875, 28.72117042541504)
(-6.52038049697876, 28.87209701538086)
(-6.520328044891357, 29.017013549804688)
(-6.520273685455322, 29.168779373168945)
(-6.520224571228027, 29.29532241821289)
(-6.520175457000732, 29.44334602355957)
(-6.520125389099121, 29.586660385131836)
(-6.520076274871826, 29.72040367126465)
(-6.520024299621582, 29.869384765625)
(-6.519974708557129, 30.006561279296875)
(-6.51991605758667, 30.1578426361084)
(-6.519867897033691, 30.29142189025879)
(-6.519819259643555, 30.441129684448242)
(-6.519769668579102, 30.582136154174805)
(-6.51971960067749, 30.7225284576416)
(-6.519617557525635, 31.006202697753906)
(-6.519564628601074, 31.140811920166016)
(-6.519516944885254, 31.28438949584961)
(-6.519462585449219, 31.4397029876709)
(-6.519407272338867, 31.582279205322266)
(-6.51936149597168, 31.721200942993164)
(-6.519305229187012, 31.869333267211914)
(-6.519256591796875, 32.0045166015625)
(-6.519207000732422, 32.14702606201172)
(-6.519156455993652, 32.28562545776367)
(-6.519112586975098, 32.420127868652344)
(-6.519056797027588, 32.574161529541016)
(-6.51900053024292, 32.71664810180664)
(-6.518952369689941, 32.861873626708984)
(-6.518897533416748, 33.00275421142578)
(-6.5188517570495605, 33.14129638671875)
(-6.518797874450684, 33.27827835083008)
(-6.518744468688965, 33.4295654296875)
(-6.5186944007873535, 33.578948974609375)
(-6.518641948699951, 33.72121810913086)
(-6.518589496612549, 33.86991882324219)
(-6.518538475036621, 34.010101318359375)
(-6.5184855461120605, 34.143943786621094)
(-6.518434524536133, 34.289512634277344)
(-6.51839017868042, 34.42293930053711)
(-6.518335819244385, 34.563961029052734)
(-6.518285274505615, 34.704368591308594)
(-6.518234729766846, 34.85810852050781)
(-6.5181803703308105, 35.00904846191406)
(-6.518126010894775, 35.16217041015625)
(-6.518073081970215, 35.29978561401367)
(-6.518025875091553, 35.429080963134766)
(-6.517975807189941, 35.58070373535156)
(-6.517921447753906, 35.723079681396484)
(-6.517871379852295, 35.87428283691406)
(-6.517818927764893, 36.01084518432617)
(-6.5177764892578125, 36.14057159423828)
(-6.5177226066589355, 36.28106689453125)
(-6.517675399780273, 36.42442321777344)
(-6.517620086669922, 36.58028793334961)
(-6.5175652503967285, 36.73336410522461)
(-6.517514705657959, 36.87471008300781)
(-6.517460823059082, 37.01092529296875)
(-6.517414569854736, 37.150672912597656)
(-6.517364978790283, 37.280826568603516)
(-6.517317771911621, 37.42353057861328)
(-6.517264366149902, 37.57563400268555)
(-6.517216205596924, 37.70930862426758)
(-6.517158508300781, 37.856224060058594)
(-6.51710844039917, 37.99573516845703)
(-6.517061710357666, 38.128292083740234)
(-6.5170111656188965, 38.28110122680664)
(-6.5169596672058105, 38.423583984375)
(-6.516895771026611, 38.590423583984375)
(-6.516844749450684, 38.741455078125)
(-6.516795635223389, 38.86880874633789)
(-6.516750812530518, 39.00677490234375)
(-6.516702175140381, 39.14236831665039)
(-6.51664924621582, 39.28049087524414)
(-6.516597747802734, 39.421104431152344)
(-6.516549110412598, 39.570823669433594)
(-6.516495227813721, 39.72230529785156)
(-6.516443729400635, 39.86505126953125)
(-6.5163397789001465, 40.14482116699219)
(-6.5162882804870605, 40.2891845703125)
(-6.516239643096924, 40.424495697021484)
(-6.5161895751953125, 40.573341369628906)
(-6.516138553619385, 40.71234893798828)
(-6.516089916229248, 40.8492546081543)
(-6.51603889465332, 40.99123001098633)
(-6.515989303588867, 41.12791061401367)
(-6.515937328338623, 41.26121139526367)
(-6.51588773727417, 41.39887619018555)
(-6.515840530395508, 41.52970504760742)
(-6.51578950881958, 41.66831970214844)
(-6.515690803527832, 41.94418716430664)
(-6.515642166137695, 42.07966613769531)
(-6.515596866607666, 42.204246520996094)
(-6.515546798706055, 42.34193420410156)
(-6.515498638153076, 42.47532272338867)
(-6.515446662902832, 42.62933349609375)
(-6.515390396118164, 42.775760650634766)
(-6.515344142913818, 42.91421890258789)
(-6.515293598175049, 43.04256820678711)
(-6.515252113342285, 43.16830825805664)
(-6.515200614929199, 43.309783935546875)
(-6.515148162841797, 43.45689392089844)
(-6.515096187591553, 43.60196304321289)
(-6.515045642852783, 43.74058532714844)
(-6.5149970054626465, 43.87671661376953)
(-6.514950275421143, 44.005165100097656)
(-6.514900207519531, 44.14551544189453)
(-6.5148515701293945, 44.279930114746094)
(-6.514801502227783, 44.411766052246094)
(-6.51475191116333, 44.549072265625)
(-6.514706134796143, 44.68653106689453)
(-6.514657497406006, 44.82284164428711)
(-6.520810604095459, 44.905662536621094)
(-6.649669170379639, 44.90814208984375)
(-6.798322677612305, 44.910926818847656)
(-6.949552536010742, 44.9135627746582)
(-7.078125476837158, 44.91617202758789)
(-7.226009845733643, 44.9189338684082)
(-7.361993312835693, 44.92129898071289)
(-7.489402770996094, 44.92369079589844)
(-7.625245094299316, 44.926239013671875)
(-7.747118949890137, 44.92871856689453)
(-7.907118320465088, 44.931522369384766)
(-8.055886268615723, 44.93430709838867)
(-8.2055025100708, 44.93709945678711)
(-8.342018127441406, 44.93985366821289)
(-8.509259223937988, 44.942771911621094)
(-8.626798629760742, 44.94520568847656)
(-8.77592658996582, 44.94775390625)
(-8.899767875671387, 44.95027160644531)
(-9.053364753723145, 44.95294952392578)
(-9.180617332458496, 44.95552444458008)
(-9.317059516906738, 44.95807647705078)
(-9.469799995422363, 44.9609260559082)
(-9.631330490112305, 44.96376037597656)
(-9.77430248260498, 44.96665954589844)
(-9.916494369506836, 44.969295501708984)
(-10.064964294433594, 44.97208023071289)
(-10.207067489624023, 44.974735260009766)
(-10.353721618652344, 44.97748947143555)
(-10.486770629882812, 44.97998809814453)
(-10.628022193908691, 44.98260498046875)
(-10.775275230407715, 44.98537826538086)
(-10.92453384399414, 44.98796844482422)
(-11.064160346984863, 44.99057388305664)
(-11.191831588745117, 44.9931526184082)
(-11.337615966796875, 44.995887756347656)
(-11.48979377746582, 44.99853515625)
(-11.630537986755371, 45.00138473510742)
(-11.761234283447266, 45.00381851196289)
(-11.906970977783203, 45.00653076171875)
(-12.04141616821289, 45.00905227661133)
(-12.20284366607666, 45.01187515258789)
(-12.332284927368164, 45.01449203491211)
(-12.469025611877441, 45.01704025268555)
(-12.607667922973633, 45.019657135009766)
(-12.759883880615234, 45.02229309082031)
(-12.89803409576416, 45.02488327026367)
(-13.024825096130371, 45.02743911743164)
(-13.17191219329834, 45.03020477294922)
(-13.314994812011719, 45.032859802246094)
(-13.466592788696289, 45.03571319580078)
(-13.607976913452148, 45.038368225097656)
(-13.757281303405762, 45.04113006591797)
(-13.904237747192383, 45.04389572143555)
(-14.041610717773438, 45.04646301269531)
(-14.177094459533691, 45.04898452758789)
(-14.324905395507812, 45.05177688598633)
(-14.471871376037598, 45.05451965332031)
(-14.620823860168457, 45.05708694458008)
(-14.760368347167969, 45.05990219116211)
(-14.897624969482422, 45.06248092651367)
(-15.035308837890625, 45.064842224121094)
(-15.198369979858398, 45.06787872314453)
(-15.34960651397705, 45.07071304321289)
(-15.474720001220703, 45.0732421875)
(-15.633532524108887, 45.07601547241211)
(-15.776102066040039, 45.078670501708984)
(-15.902891159057617, 45.08103561401367)
(-16.038625717163086, 45.08357238769531)
(-16.170713424682617, 45.08625030517578)
(-16.310306549072266, 45.08887481689453)
(-16.455543518066406, 45.09157180786133)
(-16.607681274414062, 45.09442138671875)
(-16.755754470825195, 45.097206115722656)
(-16.887317657470703, 45.09965896606445)
(-17.03542137145996, 45.10245132446289)
(-17.17302703857422, 45.10500717163086)
(-17.322399139404297, 45.10777282714844)
(-17.48585319519043, 45.110633850097656)
(-17.623783111572266, 45.11322021484375)
(-17.75088119506836, 45.11559295654297)
(-17.89552116394043, 45.11849594116211)
(-18.034820556640625, 45.12089920043945)
(-18.158132553100586, 45.12338638305664)
(-18.30631446838379, 45.1259651184082)
(-18.456144332885742, 45.12875747680664)
(-18.58445167541504, 45.13115310668945)
(-18.709402084350586, 45.13370132446289)
(-18.845407485961914, 45.1362190246582)
(-18.99997901916504, 45.13892364501953)
(-19.127166748046875, 45.141502380371094)
(-19.274885177612305, 45.14406204223633)
(-19.416961669921875, 45.14697265625)
(-19.569992065429688, 45.149784088134766)
(-19.726667404174805, 45.15275192260742)
(-19.878034591674805, 45.155555725097656)
(-20.021337509155273, 45.15821075439453)
(-20.147558212280273, 45.16057586669922)
(-20.307222366333008, 45.16335678100586)
(-20.433895111083984, 45.16592788696289)
(-20.58039093017578, 45.16865921020508)
(-20.725358963012695, 45.17138671875)
(-20.87529182434082, 45.17398452758789)
(-21.0172119140625, 45.176639556884766)
(-21.16292953491211, 45.17936325073242)
(-21.308359146118164, 45.18229293823242)
(-21.45464324951172, 45.18501663208008)
(-21.61148452758789, 45.187744140625)
(-21.7613525390625, 45.190555572509766)
(-21.88810920715332, 45.19312286376953)
(-22.021474838256836, 45.195613861083984)
(-22.17414665222168, 45.19826889038086)
(-22.30986213684082, 45.20100402832031)
(-22.445829391479492, 45.20355224609375)
(-22.588041305541992, 45.20600509643555)
(-22.73422622680664, 45.208740234375)
(-22.877092361450195, 45.21160125732422)
(-23.0230712890625, 45.214324951171875)
(-23.189937591552734, 45.217254638671875)
(-23.31438446044922, 45.21977615356445)
(-23.460208892822266, 45.22249984741211)
(-23.619884490966797, 45.22529220581055)
(-23.759469985961914, 45.22789764404297)
(-23.89573097229004, 45.23065185546875)
(-24.05729103088379, 45.23347473144531)
(-24.194625854492188, 45.236228942871094)
(-24.352474212646484, 45.23919677734375)
(-24.49252700805664, 45.24181365966797)
(-24.634428024291992, 45.24446105957031)
(-24.778549194335938, 45.246971130371094)
(-24.91387176513672, 45.24969482421875)
(-25.050928115844727, 45.25206756591797)
(-25.187843322753906, 45.25481414794922)
(-25.338171005249023, 45.25743865966797)
(-25.466947555541992, 45.26003646850586)
(-25.606159210205078, 45.26264572143555)
(-25.758544921875, 45.265281677246094)
(-25.882158279418945, 45.26778030395508)
(-26.033504486083984, 45.27060317993164)
(-26.138463973999023, 45.27028274536133)
(-26.139583587646484, 45.14046859741211)
(-26.1409912109375, 45.00127029418945)
(-26.14229965209961, 44.86183547973633)
(-26.143600463867188, 44.712303161621094)
(-26.145092010498047, 44.56447982788086)
(-26.146270751953125, 44.42906951904297)
(-26.147663116455078, 44.27956008911133)
(-26.14903450012207, 44.133689880371094)
(-26.15041732788086, 43.98583984375)
(-26.151756286621094, 43.85496139526367)
(-26.153095245361328, 43.70035934448242)
(-26.154541015625, 43.55881881713867)
(-26.15584373474121, 43.42011642456055)
(-26.15721321105957, 43.27483367919922)
(-26.15849494934082, 43.12697219848633)
(-26.15996551513672, 42.98226547241211)
(-26.161319732666016, 42.8276252746582)
(-26.162803649902344, 42.68017578125)
(-26.164058685302734, 42.53483200073242)
(-26.165512084960938, 42.391971588134766)
(-26.16694450378418, 42.23992919921875)
(-26.168182373046875, 42.10898208618164)
(-26.169567108154297, 41.96149444580078)
(-26.17078971862793, 41.820068359375)
(-26.17218780517578, 41.67272186279297)
(-26.17355728149414, 41.52663040161133)
(-26.174955368041992, 41.37773513793945)
(-26.176456451416016, 41.218162536621094)
(-26.1779727935791, 41.06747817993164)
(-26.179271697998047, 40.918853759765625)
(-26.1806640625, 40.76911163330078)
(-26.18218421936035, 40.60981369018555)
(-26.18363380432129, 40.45473861694336)
(-26.185136795043945, 40.29529571533203)
(-26.18657684326172, 40.153106689453125)
(-26.187795639038086, 40.011566162109375)
(-26.189159393310547, 39.87751770019531)
(-26.190521240234375, 39.722869873046875)
(-26.19196319580078, 39.568939208984375)
(-26.193405151367188, 39.41556167602539)
(-26.19489860534668, 39.25741195678711)
(-26.19628143310547, 39.11022186279297)
(-26.197731018066406, 38.96590042114258)
(-26.19899559020996, 38.820552825927734)
(-26.200307846069336, 38.67807388305664)
(-26.201818466186523, 38.53145980834961)
(-26.20319938659668, 38.374351501464844)
(-26.204566955566406, 38.22807693481445)
(-26.20609474182129, 38.06583786010742)
(-26.207399368286133, 37.9277229309082)
(-26.20887565612793, 37.7711296081543)
(-26.2103271484375, 37.626739501953125)
(-26.211515426635742, 37.490596771240234)
(-26.212900161743164, 37.34235382080078)
(-26.21425437927246, 37.209964752197266)
(-26.215648651123047, 37.0617561340332)
(-26.21685218811035, 36.92331314086914)
(-26.21824836730957, 36.77469253540039)
(-26.219573974609375, 36.632591247558594)
(-26.22086524963379, 36.49702072143555)
(-26.222259521484375, 36.358604431152344)
(-26.22356414794922, 36.209529876708984)
(-26.225053787231445, 36.06173324584961)
(-26.22637176513672, 35.92216873168945)
(-26.22774887084961, 35.77560806274414)
(-26.229055404663086, 35.636497497558594)
(-26.23035430908203, 35.49830627441406)
(-26.23159408569336, 35.35380172729492)
(-26.23421287536621, 35.07571029663086)
(-26.23565101623535, 34.934654235839844)
(-26.23682403564453, 34.79972457885742)
(-26.23812484741211, 34.671775817871094)
(-26.239381790161133, 34.537654876708984)
(-26.240768432617188, 34.39024353027344)
(-26.241987228393555, 34.26040267944336)
(-26.243255615234375, 34.114479064941406)
(-26.24456024169922, 33.975276947021484)
(-26.245872497558594, 33.83598709106445)
(-26.24725341796875, 33.700130462646484)
(-26.24847412109375, 33.560020446777344)
(-26.248939514160156, 33.486572265625)
(-26.250629425048828, 33.34095001220703)
(-26.25183868408203, 33.21232223510742)
(-26.253034591674805, 33.0853271484375)
(-26.25432586669922, 32.94768524169922)
(-26.255626678466797, 32.808799743652344)
(-26.256916046142578, 32.67134094238281)
(-26.258182525634766, 32.525997161865234)
(-26.259660720825195, 32.3803596496582)
(-26.26103973388672, 32.2336311340332)
(-26.26233673095703, 32.09589385986328)
(-26.263525009155273, 31.969255447387695)
(-26.26482391357422, 31.83087158203125)
(-26.265995025634766, 31.70632553100586)
(-26.267169952392578, 31.57098388671875)
(-26.268573760986328, 31.4325008392334)
(-26.26996612548828, 31.284414291381836)
(-26.27116584777832, 31.147008895874023)
(-26.272525787353516, 31.001075744628906)
(-26.27381706237793, 30.87459945678711)
(-26.276256561279297, 30.615097045898438)
(-26.277462005615234, 30.476308822631836)
(-26.27878761291504, 30.3358097076416)
(-26.280120849609375, 30.192995071411133)
(-26.28152084350586, 30.05523109436035)
(-26.282737731933594, 29.914318084716797)
(-26.284069061279297, 29.784120559692383)
(-26.285484313964844, 29.633127212524414)
(-26.286699295043945, 29.490802764892578)
(-26.288028717041016, 29.361913681030273)
(-26.289291381835938, 29.21687889099121)
(-26.290706634521484, 29.076618194580078)
(-26.292028427124023, 28.936466217041016)
(-26.294490814208984, 28.664472579956055)
(-26.29582405090332, 28.53278350830078)
(-26.297119140625, 28.38431739807129)
(-26.298330307006836, 28.255407333374023)
(-26.29969024658203, 28.111339569091797)
(-26.301071166992188, 27.974544525146484)
(-26.30225944519043, 27.837249755859375)
(-26.303667068481445, 27.688095092773438)
(-26.305072784423828, 27.538393020629883)
(-26.30636215209961, 27.41156005859375)
(-26.307600021362305, 27.28009033203125)
(-26.308828353881836, 27.138656616210938)
(-26.31015396118164, 26.99818229675293)
(-26.31162452697754, 26.851608276367188)
(-26.31279182434082, 26.727529525756836)
(-26.313993453979492, 26.590341567993164)
(-26.315298080444336, 26.45134925842285)
(-26.316659927368164, 26.306074142456055)
(-26.317951202392578, 26.168479919433594)
(-26.319204330444336, 26.03531837463379)
(-26.320627212524414, 25.894969940185547)
(-26.321908950805664, 25.758007049560547)
(-26.323148727416992, 25.62609100341797)
(-26.32444190979004, 25.478511810302734)
(-26.325836181640625, 25.330265045166016)
(-26.32724380493164, 25.180309295654297)
(-26.328556060791016, 25.03920555114746)
(-26.329885482788086, 24.89856719970703)
(-26.331083297729492, 24.771493911743164)
(-26.332563400268555, 24.612281799316406)
(-26.333908081054688, 24.47208595275879)
(-26.33530616760254, 24.333961486816406)
(-26.33646583557129, 24.20002555847168)
(-26.337846755981445, 24.063932418823242)
(-26.339229583740234, 23.91678810119629)
(-26.340423583984375, 23.779550552368164)
(-26.341833114624023, 23.639963150024414)
(-26.343135833740234, 23.49068260192871)
(-26.344472885131836, 23.358680725097656)
(-26.345760345458984, 23.20757293701172)
(-26.347196578979492, 23.06869888305664)
(-26.34848403930664, 22.92167854309082)
(-26.349788665771484, 22.782846450805664)
(-26.351057052612305, 22.647024154663086)
(-26.352384567260742, 22.516754150390625)
(-26.35367202758789, 22.3800048828125)
(-26.354936599731445, 22.234718322753906)
(-26.35626220703125, 22.093852996826172)
(-26.3575382232666, 21.969120025634766)
(-26.358642578125, 21.84059715270996)
(-26.35990333557129, 21.717069625854492)
(-26.361083984375, 21.581388473510742)
(-26.362504959106445, 21.430709838867188)
(-26.363903045654297, 21.29228973388672)
(-26.365150451660156, 21.14971351623535)
(-26.366546630859375, 21.000900268554688)
(-26.367841720581055, 20.87391471862793)
(-26.36900520324707, 20.749860763549805)
(-26.370162963867188, 20.62700653076172)
(-26.37126922607422, 20.499431610107422)
(-26.37266731262207, 20.36058807373047)
(-26.37397003173828, 20.221982955932617)
(-26.375112533569336, 20.089914321899414)
(-26.376493453979492, 19.94237518310547)
(-26.377838134765625, 19.799631118774414)
(-26.379106521606445, 19.675092697143555)
(-26.380266189575195, 19.541353225708008)
(-26.38176727294922, 19.392044067382812)
(-26.38295555114746, 19.253252029418945)
(-26.384305953979492, 19.121841430664062)
(-26.385622024536133, 18.982181549072266)
(-26.386974334716797, 18.838741302490234)
(-26.388275146484375, 18.6907958984375)
(-26.38951301574707, 18.558591842651367)
(-26.391010284423828, 18.4100284576416)
(-26.392127990722656, 18.280088424682617)
(-26.3934326171875, 18.15235137939453)
(-26.394750595092773, 18.000946044921875)
(-26.39598846435547, 17.869327545166016)
(-26.39730453491211, 17.731029510498047)
(-26.398624420166016, 17.590681076049805)
(-26.399921417236328, 17.45228385925293)
(-26.401222229003906, 17.324363708496094)
(-26.402509689331055, 17.177026748657227)
(-26.403791427612305, 17.0416316986084)
(-26.405179977416992, 16.891584396362305)
(-26.406558990478516, 16.746044158935547)
(-26.407838821411133, 16.61024284362793)
(-26.409109115600586, 16.486465454101562)
